Country1,Country2,distance2,Label2,test
Greece,Georgia,0.16939991,unsure,GreeceGeorgia
Niger,Puerto Rico,0.16939991,unsure,NigerPuerto Rico
Nigeria,Puerto Rico,0.16939991,unsure,NigeriaPuerto Rico
Puerto Rico,Niger,0.16939991,unsure,Puerto RicoNiger
Puerto Rico,Nigeria,0.16939991,unsure,Puerto RicoNigeria
Chile,Uruguay,0.169910152,unsure,ChileUruguay
Uruguay,Chile,0.169910152,unsure,UruguayChile
Jordan,Zambia,0.170418866,unsure,JordanZambia
Zambia,Jordan,0.170418866,unsure,ZambiaJordan
Burkina Faso,Tanzania,0.170799408,unsure,Burkina FasoTanzania
Tanzania,Burkina Faso,0.170799408,unsure,TanzaniaBurkina Faso
Malta,Spain,0.170926067,unsure,MaltaSpain
Spain,Malta,0.170926067,unsure,SpainMalta
Cape Verde,Mozambique,0.171557958,unsure,Cape VerdeMozambique
Mozambique,Cape Verde,0.171557958,unsure,MozambiqueCape Verde
Kazakhstan,Ukraine,0.1720618,unsure,KazakhstanUkraine
Lebanon,Libya,0.1720618,unsure,LebanonLibya
Libya,Lebanon,0.1720618,unsure,LibyaLebanon
Ukraine,Kazakhstan,0.1720618,unsure,UkraineKazakhstan
Angola,Ghana,0.172187531,unsure,AngolaGhana
Ghana,Angola,0.172187531,unsure,GhanaAngola
Canada,United Kingdom,0.172564172,unsure,CanadaUnited Kingdom
United Kingdom,Canada,0.172564172,unsure,United KingdomCanada
Jordan,Peru,0.173065085,unsure,JordanPeru
Peru,Jordan,0.173065085,unsure,PeruJordan
Egypt,Qatar,0.173314998,unsure,EgyptQatar
Qatar,Egypt,0.173314998,unsure,QatarEgypt
Malawi,Senegal,0.174062586,unsure,MalawiSenegal
Senegal,Malawi,0.174062586,unsure,SenegalMalawi
Senegal,Sierra Leone,0.174062586,unsure,SenegalSierra Leone
Sierra Leone,Senegal,0.174062586,unsure,Sierra LeoneSenegal
Brazil,Spain,0.174435179,unsure,BrazilSpain
Spain,Brazil,0.174435179,unsure,SpainBrazil
Guatemala,Kuwait,0.176409048,unsure,GuatemalaKuwait
Kuwait,Guatemala,0.176409048,unsure,KuwaitGuatemala
Bosnia and Herzegovina,Kazakhstan,0.176776695,unsure,Bosnia and HerzegovinaKazakhstan
Kazakhstan,Bosnia and Herzegovina,0.176776695,unsure,KazakhstanBosnia and Herzegovina
Algeria,Thailand,0.176899074,unsure,AlgeriaThailand
Denmark,Sweden,0.176899074,unsure,DenmarkSweden
Jordan,Tanzania,0.176899074,unsure,JordanTanzania
Sweden,Denmark,0.176899074,unsure,SwedenDenmark
Tanzania,Jordan,0.176899074,unsure,TanzaniaJordan
Thailand,Algeria,0.176899074,unsure,ThailandAlgeria
Algeria,Tanzania,0.177143579,unsure,AlgeriaTanzania
Malawi,Tunisia,0.177143579,unsure,MalawiTunisia
Tanzania,Algeria,0.177143579,unsure,TanzaniaAlgeria
Tunisia,Malawi,0.177143579,unsure,TunisiaMalawi
Greece,Spain,0.177875077,unsure,GreeceSpain
Spain,Greece,0.177875077,unsure,SpainGreece
Kazakhstan,Republic of Macedonia,0.177996701,unsure,KazakhstanRepublic of Macedonia
Republic of Macedonia,Kazakhstan,0.177996701,unsure,Republic of MacedoniaKazakhstan
Bulgaria,Romania,0.1782397,unsure,BulgariaRomania
Romania,Bulgaria,0.1782397,unsure,RomaniaBulgaria
Greece,Uruguay,0.178603578,unsure,GreeceUruguay
Uruguay,Greece,0.178603578,unsure,UruguayGreece
Algeria,Morocco,0.179208401,unsure,AlgeriaMorocco
Morocco,Algeria,0.179208401,unsure,MoroccoAlgeria
Estonia,Latvia,0.179449759,unsure,EstoniaLatvia
Latvia,Estonia,0.179449759,unsure,LatviaEstonia
Korea,Taiwan,0.179690793,unsure,KoreaTaiwan
South Korea,Taiwan,0.179690793,unsure,South KoreaTaiwan
Taiwan,Korea,0.179690793,unsure,TaiwanKorea
Taiwan,South Korea,0.179690793,unsure,TaiwanSouth Korea
Ecuador,Qatar,0.179811189,unsure,EcuadorQatar
Qatar,Ecuador,0.179811189,unsure,QatarEcuador
Tunisia,United Arab Emirates,0.180171894,unsure,TunisiaUnited Arab Emirates
United Arab Emirates,Tunisia,0.180171894,unsure,United Arab EmiratesTunisia
Malaysia,Philippines,0.180531878,unsure,MalaysiaPhilippines
Philippines,Malaysia,0.180531878,unsure,PhilippinesMalaysia
Ireland,United States,0.180771469,unsure,IrelandUnited States
United States,Ireland,0.180771469,unsure,United StatesIreland
Georgia,Libya,0.181488345,unsure,GeorgiaLibya
Libya,Georgia,0.181488345,unsure,LibyaGeorgia
France,Spain,0.181726675,unsure,FranceSpain
Spain,France,0.181726675,unsure,SpainFrance
Chile,Peru,0.1822024,unsure,ChilePeru
Peru,Chile,0.1822024,unsure,PeruChile
Ecuador,United Arab Emirates,0.182676887,unsure,EcuadorUnited Arab Emirates
United Arab Emirates,Ecuador,0.182676887,unsure,United Arab EmiratesEcuador
Bulgaria,Serbia,0.182795316,unsure,BulgariaSerbia
Bulgaria,Serbia and montenegro,0.182795316,unsure,BulgariaSerbia and montenegro
Iran,Libya,0.182795316,unsure,IranLibya
Libya,Iran,0.182795316,unsure,LibyaIran
Serbia,Bulgaria,0.182795316,unsure,SerbiaBulgaria
Serbia and montenegro,Bulgaria,0.182795316,unsure,Serbia and montenegroBulgaria
Croatia,Georgia,0.183622181,unsure,CroatiaGeorgia
Georgia,Croatia,0.183622181,unsure,GeorgiaCroatia
Jordan,SÃ£o TomÃ© and PrÃ­ncipe,0.183622181,unsure,JordanSÃ£o TomÃ© and PrÃ­ncipe
SÃ£o TomÃ© and PrÃ­ncipe,Jordan,0.183622181,unsure,SÃ£o TomÃ© and PrÃ­ncipeJordan
Bosnia and Herzegovina,Croatia,0.184679853,unsure,Bosnia and HerzegovinaCroatia
Croatia,Bosnia and Herzegovina,0.184679853,unsure,CroatiaBosnia and Herzegovina
Ireland,South Africa,0.185031067,unsure,IrelandSouth Africa
South Africa,Ireland,0.185031067,unsure,South AfricaIreland
United Kingdom,United States,0.185147991,unsure,United KingdomUnited States
United States,United Kingdom,0.185147991,unsure,United StatesUnited Kingdom
Chile,El Salvador,0.185498318,unsure,ChileEl Salvador
El Salvador,Chile,0.185498318,unsure,El SalvadorChile
Bosnia and Herzegovina,Moldova,0.185614947,unsure,Bosnia and HerzegovinaMoldova
Moldova,Bosnia and Herzegovina,0.185614947,unsure,MoldovaBosnia and Herzegovina
Canada,Ireland,0.185964395,unsure,CanadaIreland
Ireland,Canada,0.185964395,unsure,IrelandCanada
Honduras,Senegal,0.186080732,unsure,HondurasSenegal
Senegal,Honduras,0.186080732,unsure,SenegalHonduras
SÃ£o TomÃ© and PrÃ­ncipe,Slovenia,0.186429307,unsure,SÃ£o TomÃ© and PrÃ­ncipeSlovenia
Slovenia,SÃ£o TomÃ© and PrÃ­ncipe,0.186429307,unsure,SloveniaSÃ£o TomÃ© and PrÃ­ncipe
Brazil,Greece,0.187471143,unsure,BrazilGreece
Greece,Brazil,0.187471143,unsure,GreeceBrazil
Bangladesh,Indonesia,0.187701877,unsure,BangladeshIndonesia
Indonesia,Bangladesh,0.187701877,unsure,IndonesiaBangladesh
Slovenia,Turkey,0.188392382,unsure,SloveniaTurkey
Turkey,Slovenia,0.188392382,unsure,TurkeySlovenia
Suriname,United Arab Emirates,0.188621989,unsure,SurinameUnited Arab Emirates
United Arab Emirates,Suriname,0.188621989,unsure,United Arab EmiratesSuriname
Jordan,Paraguay,0.188736688,unsure,JordanParaguay
Paraguay,Jordan,0.188736688,unsure,ParaguayJordan
Germany,Switzerland,0.188851317,unsure,GermanySwitzerland
Switzerland,Germany,0.188851317,unsure,SwitzerlandGermany
Bulgaria,Kazakhstan,0.188965877,unsure,BulgariaKazakhstan
Kazakhstan,Bulgaria,0.188965877,unsure,KazakhstanBulgaria
Argentina,Uruguay,0.189423422,unsure,ArgentinaUruguay
Uruguay,Argentina,0.189423422,unsure,UruguayArgentina
Colombia,Mexico,0.18965178,unsure,ColombiaMexico
Mexico,Colombia,0.18965178,unsure,MexicoColombia
Burkina Faso,Namibia,0.190448879,unsure,Burkina FasoNamibia
Namibia,Burkina Faso,0.190448879,unsure,NamibiaBurkina Faso
SÃ£o TomÃ© and PrÃ­ncipe,Tanzania,0.190448879,unsure,SÃ£o TomÃ© and PrÃ­ncipeTanzania
Tanzania,SÃ£o TomÃ© and PrÃ­ncipe,0.190448879,unsure,TanzaniaSÃ£o TomÃ© and PrÃ­ncipe
Croatia,Spain,0.190789474,unsure,CroatiaSpain
Spain,Croatia,0.190789474,unsure,SpainCroatia
Paraguay,Thailand,0.19090287,unsure,ParaguayThailand
Thailand,Paraguay,0.19090287,unsure,ThailandParaguay
Luxembourg,Switzerland,0.191129461,unsure,LuxembourgSwitzerland
Switzerland,Luxembourg,0.191129461,unsure,SwitzerlandLuxembourg
Australia,Ireland,0.191807628,unsure,AustraliaIreland
Ireland,Australia,0.191807628,unsure,IrelandAustralia
Croatia,Slovenia,0.191920423,unsure,CroatiaSlovenia
Slovenia,Croatia,0.191920423,unsure,SloveniaCroatia
South Africa,United States,0.192483406,unsure,South AfricaUnited States
United States,South Africa,0.192483406,unsure,United StatesSouth Africa
Burkina Faso,Syria,0.193156819,unsure,Burkina FasoSyria
Syria,Burkina Faso,0.193156819,unsure,SyriaBurkina Faso
Libya,Tanzania,0.194496651,unsure,LibyaTanzania
Tanzania,Libya,0.194496651,unsure,TanzaniaLibya
Kenya,Senegal,0.194607888,unsure,KenyaSenegal
Mozambique,Niger,0.194607888,unsure,MozambiqueNiger
Mozambique,Nigeria,0.194607888,unsure,MozambiqueNigeria
Niger,Mozambique,0.194607888,unsure,NigerMozambique
Nigeria,Mozambique,0.194607888,unsure,NigeriaMozambique
Paraguay,Uruguay,0.194607888,unsure,ParaguayUruguay
Senegal,Kenya,0.194607888,unsure,SenegalKenya
Uruguay,Paraguay,0.194607888,unsure,UruguayParaguay
Guatemala,United Arab Emirates,0.195052198,unsure,GuatemalaUnited Arab Emirates
United Arab Emirates,Guatemala,0.195052198,unsure,United Arab EmiratesGuatemala
Bulgaria,Russia,0.195827317,unsure,BulgariaRussia
Russia,Bulgaria,0.195827317,unsure,RussiaBulgaria
Chile,Slovenia,0.196158573,unsure,ChileSlovenia
New Zealand,United Kingdom,0.196158573,unsure,New ZealandUnited Kingdom
Slovenia,Chile,0.196158573,unsure,SloveniaChile
United Kingdom,New Zealand,0.196158573,unsure,United KingdomNew Zealand
SÃ£o TomÃ© and PrÃ­ncipe,Zambia,0.196268867,unsure,SÃ£o TomÃ© and PrÃ­ncipeZambia
Zambia,SÃ£o TomÃ© and PrÃ­ncipe,0.196268867,unsure,ZambiaSÃ£o TomÃ© and PrÃ­ncipe
Colombia,El Salvador,0.196709426,unsure,ColombiaEl Salvador
El Salvador,Colombia,0.196709426,unsure,El SalvadorColombia
Iran,Tanzania,0.196709426,unsure,IranTanzania
Tanzania,Iran,0.196709426,unsure,TanzaniaIran
Bulgaria,Republic of Macedonia,0.197697095,unsure,BulgariaRepublic of Macedonia
Republic of Macedonia,Bulgaria,0.197697095,unsure,Republic of MacedoniaBulgaria
Brazil,Georgia,0.198134478,unsure,BrazilGeorgia
Georgia,Brazil,0.198134478,unsure,GeorgiaBrazil
Peru,Turkey,0.198243673,unsure,PeruTurkey
Turkey,Peru,0.198243673,unsure,TurkeyPeru
Singapore,Vietnam,0.198461883,unsure,SingaporeVietnam
Vietnam,Singapore,0.198461883,unsure,VietnamSingapore
Ecuador,Egypt,0.198570898,unsure,EcuadorEgypt
Egypt,Ecuador,0.198570898,unsure,EgyptEcuador
Algeria,Iran,0.198788749,unsure,AlgeriaIran
Hong Kong,India,0.198788749,unsure,Hong KongIndia
India,Hong Kong,0.198788749,unsure,IndiaHong Kong
Iran,Algeria,0.198788749,unsure,IranAlgeria
Croatia,Moldova,0.199115078,unsure,CroatiaMoldova
Moldova,Croatia,0.199115078,unsure,MoldovaCroatia
Belarus,Montenegro,0.199549354,unsure,BelarusMontenegro
Lebanon,Philippines,0.199549354,unsure,LebanonPhilippines
Montenegro,Belarus,0.199549354,unsure,MontenegroBelarus
Philippines,Lebanon,0.199549354,unsure,PhilippinesLebanon
Bangladesh,Syria,0.199874441,unsure,BangladeshSyria
Egypt,Panama,0.199874441,unsure,EgyptPanama
Panama,Egypt,0.199874441,unsure,PanamaEgypt
Syria,Bangladesh,0.199874441,unsure,SyriaBangladesh
Bolivia,Jordan,0.199982686,unsure,BoliviaJordan
Jordan,Bolivia,0.199982686,unsure,JordanBolivia
Nepal,Senegal,0.200090873,unsure,NepalSenegal
Senegal,Nepal,0.200090873,unsure,SenegalNepal
Croatia,Montenegro,0.200415082,unsure,CroatiaMontenegro
Montenegro,Croatia,0.200415082,unsure,MontenegroCroatia
Iran,Thailand,0.200846546,unsure,IranThailand
Thailand,Iran,0.200846546,unsure,ThailandIran
Ethiopia,Jordan,0.201061931,unsure,EthiopiaJordan
Jordan,Ethiopia,0.201061931,unsure,JordanEthiopia
Bolivia,Thailand,0.201599387,unsure,BoliviaThailand
Thailand,Bolivia,0.201599387,unsure,ThailandBolivia
Algeria,Zambia,0.201813969,unsure,AlgeriaZambia
Zambia,Algeria,0.201813969,unsure,ZambiaAlgeria
Bangladesh,Tanzania,0.202028323,unsure,BangladeshTanzania
Tanzania,Bangladesh,0.202028323,unsure,TanzaniaBangladesh
Libya,SÃ£o TomÃ© and PrÃ­ncipe,0.202135414,unsure,LibyaSÃ£o TomÃ© and PrÃ­ncipe
SÃ£o TomÃ© and PrÃ­ncipe,Libya,0.202135414,unsure,SÃ£o TomÃ© and PrÃ­ncipeLibya
Ghana,Niger,0.202776776,unsure,GhanaNiger
Ghana,Nigeria,0.202776776,unsure,GhanaNigeria
Niger,Ghana,0.202776776,unsure,NigerGhana
Nigeria,Ghana,0.202776776,unsure,NigeriaGhana
Bolivia,Portugal,0.203522478,unsure,BoliviaPortugal
Portugal,Bolivia,0.203522478,unsure,PortugalBolivia
Tanzania,Vietnam,0.204159482,unsure,TanzaniaVietnam
Vietnam,Tanzania,0.204159482,unsure,VietnamTanzania
Egypt,Senegal,0.204371376,unsure,EgyptSenegal
Senegal,Egypt,0.204371376,unsure,SenegalEgypt
Ecuador,Honduras,0.20447724,unsure,EcuadorHonduras
Honduras,Ecuador,0.20447724,unsure,HondurasEcuador
Spain,Uruguay,0.20447724,unsure,SpainUruguay
Uruguay,Spain,0.20447724,unsure,UruguaySpain
Georgia,Morocco,0.204688805,unsure,GeorgiaMorocco
Greece,Malta,0.204688805,unsure,GreeceMalta
Malta,Greece,0.204688805,unsure,MaltaGreece
Morocco,Georgia,0.204688805,unsure,MoroccoGeorgia
Germany,Luxembourg,0.20511128,unsure,GermanyLuxembourg
Luxembourg,Germany,0.20511128,unsure,LuxembourgGermany
China,Hong Kong,0.205532886,unsure,ChinaHong Kong
Hong Kong,China,0.205532886,unsure,Hong KongChina
Egypt,Suriname,0.206163679,unsure,EgyptSuriname
Suriname,Egypt,0.206163679,unsure,SurinameEgypt
France,Malta,0.206373515,unsure,FranceMalta
Malta,France,0.206373515,unsure,MaltaFrance
Australia,South Africa,0.206687869,unsure,AustraliaSouth Africa
South Africa,Australia,0.206687869,unsure,South AfricaAustralia
Libya,Zambia,0.207001746,unsure,LibyaZambia
Zambia,Libya,0.207001746,unsure,ZambiaLibya
Romania,Russia,0.207210734,unsure,RomaniaRussia
Russia,Romania,0.207210734,unsure,RussiaRomania
Portugal,Slovenia,0.20752382,unsure,PortugalSlovenia
Slovenia,Portugal,0.20752382,unsure,SloveniaPortugal
Malta,Turkey,0.207940535,unsure,MaltaTurkey
Turkey,Malta,0.207940535,unsure,TurkeyMalta
Azerbaijan,Russia,0.208252524,unsure,AzerbaijanRussia
Russia,Azerbaijan,0.208252524,unsure,RussiaAzerbaijan
Qatar,Tunisia,0.208460257,unsure,QatarTunisia
Tunisia,Qatar,0.208460257,unsure,TunisiaQatar
Germany,Italy,0.208667783,unsure,GermanyItaly
Italy,Germany,0.208667783,unsure,ItalyGermany
SÃ£o TomÃ© and PrÃ­ncipe,Turkey,0.208771469,unsure,SÃ£o TomÃ© and PrÃ­ncipeTurkey
Turkey,SÃ£o TomÃ© and PrÃ­ncipe,0.208771469,unsure,TurkeySÃ£o TomÃ© and PrÃ­ncipe
Bosnia and Herzegovina,Romania,0.208978687,unsure,Bosnia and HerzegovinaRomania
Indonesia,Tanzania,0.208978687,unsure,IndonesiaTanzania
Romania,Bosnia and Herzegovina,0.208978687,unsure,RomaniaBosnia and Herzegovina
Tanzania,Indonesia,0.208978687,unsure,TanzaniaIndonesia
Brazil,Croatia,0.209082218,unsure,BrazilCroatia
Croatia,Brazil,0.209082218,unsure,CroatiaBrazil
Guatemala,Qatar,0.209392506,unsure,GuatemalaQatar
Qatar,Guatemala,0.209392506,unsure,QatarGuatemala
Mozambique,Puerto Rico,0.209495833,unsure,MozambiquePuerto Rico
Puerto Rico,Mozambique,0.209495833,unsure,Puerto RicoMozambique
Egypt,Malawi,0.20959911,unsure,EgyptMalawi
Egypt,Sierra Leone,0.20959911,unsure,EgyptSierra Leone
Malawi,Egypt,0.20959911,unsure,MalawiEgypt
Sierra Leone,Egypt,0.20959911,unsure,Sierra LeoneEgypt
Qatar,Suriname,0.209702335,unsure,QatarSuriname
Suriname,Qatar,0.209702335,unsure,SurinameQatar
Czech Republic,Germany,0.209805509,unsure,Czech RepublicGermany
Germany,Czech Republic,0.209805509,unsure,GermanyCzech Republic
Ecuador,Panama,0.210114729,unsure,EcuadorPanama
Panama,Ecuador,0.210114729,unsure,PanamaEcuador
Ghana,Paraguay,0.210217701,unsure,GhanaParaguay
Paraguay,Ghana,0.210217701,unsure,ParaguayGhana
Armenia,Russia,0.210423495,unsure,ArmeniaRussia
Russia,Armenia,0.210423495,unsure,RussiaArmenia
Honduras,Kuwait,0.210629087,unsure,HondurasKuwait
Kuwait,Honduras,0.210629087,unsure,KuwaitHonduras
Sierra Leone,Tunisia,0.210629087,unsure,Sierra LeoneTunisia
Tunisia,Sierra Leone,0.210629087,unsure,TunisiaSierra Leone
Ecuador,Sierra Leone,0.210731808,unsure,EcuadorSierra Leone
Sierra Leone,Ecuador,0.210731808,unsure,Sierra LeoneEcuador
Republic of Macedonia,Russia,0.21103967,unsure,Republic of MacedoniaRussia
Russia,Republic of Macedonia,0.21103967,unsure,RussiaRepublic of Macedonia
Algeria,Georgia,0.211142191,unsure,AlgeriaGeorgia
Georgia,Algeria,0.211142191,unsure,GeorgiaAlgeria
Libya,Philippines,0.211347084,unsure,LibyaPhilippines
Philippines,Libya,0.211347084,unsure,PhilippinesLibya
Brazil,Uruguay,0.211449456,unsure,BrazilUruguay
Uruguay,Brazil,0.211449456,unsure,UruguayBrazil
Azerbaijan,Bangladesh,0.211960575,unsure,AzerbaijanBangladesh
Bangladesh,Azerbaijan,0.211960575,unsure,BangladeshAzerbaijan
Czech Republic,France,0.212164678,unsure,Czech RepublicFrance
France,Czech Republic,0.212164678,unsure,FranceCzech Republic
Bolivia,Saudi Arabia,0.212572295,unsure,BoliviaSaudi Arabia
Saudi Arabia,Bolivia,0.212572295,unsure,Saudi ArabiaBolivia
Albania,Bangladesh,0.212775811,unsure,AlbaniaBangladesh
Bangladesh,Albania,0.212775811,unsure,BangladeshAlbania
Dominican Republic,Iran,0.212877496,unsure,Dominican RepublicIran
Iran,Dominican Republic,0.212877496,unsure,IranDominican Republic
Brazil,Chile,0.213385194,unsure,BrazilChile
Chile,Brazil,0.213385194,unsure,ChileBrazil
Brazil,Thailand,0.213992842,unsure,BrazilThailand
Thailand,Brazil,0.213992842,unsure,ThailandBrazil
Armenia,Bangladesh,0.214093949,unsure,ArmeniaBangladesh
Bangladesh,Armenia,0.214093949,unsure,BangladeshArmenia
Chile,Thailand,0.214195008,unsure,ChileThailand
Poland,Spain,0.214195008,unsure,PolandSpain
Spain,Poland,0.214195008,unsure,SpainPoland
Thailand,Chile,0.214195008,unsure,ThailandChile
Dominican Republic,Lebanon,0.214901092,unsure,Dominican RepublicLebanon
Lebanon,Dominican Republic,0.214901092,unsure,LebanonDominican Republic
Thailand,Turkey,0.214901092,unsure,ThailandTurkey
Turkey,Thailand,0.214901092,unsure,TurkeyThailand
Bulgaria,Ukraine,0.215303529,unsure,BulgariaUkraine
Ukraine,Bulgaria,0.215303529,unsure,UkraineBulgaria
Brazil,Malta,0.21540402,unsure,BrazilMalta
Malta,Brazil,0.21540402,unsure,MaltaBrazil
Georgia,Portugal,0.215504465,unsure,GeorgiaPortugal
Portugal,Georgia,0.215504465,unsure,PortugalGeorgia
Burkina Faso,Libya,0.215604863,unsure,Burkina FasoLibya
Libya,Burkina Faso,0.215604863,unsure,LibyaBurkina Faso
Serbia,Turkey,0.215604863,unsure,SerbiaTurkey
Serbia and montenegro,Turkey,0.215604863,unsure,Serbia and montenegroTurkey
Turkey,Serbia,0.215604863,unsure,TurkeySerbia
Turkey,Serbia and montenegro,0.215604863,unsure,TurkeySerbia and montenegro
Morocco,Tunisia,0.215705215,unsure,MoroccoTunisia
Tunisia,Morocco,0.215705215,unsure,TunisiaMorocco
Colombia,Trinidad and Tobago,0.216106154,unsure,ColombiaTrinidad and Tobago
Trinidad and Tobago,Colombia,0.216106154,unsure,Trinidad and TobagoColombia
Iran,Lebanon,0.216206273,unsure,IranLebanon
Lebanon,Iran,0.216206273,unsure,LebanonIran
Chile,Turkey,0.216306345,unsure,ChileTurkey
Portugal,Turkey,0.216306345,unsure,PortugalTurkey
Turkey,Chile,0.216306345,unsure,TurkeyChile
Turkey,Portugal,0.216306345,unsure,TurkeyPortugal
Caribbean Netherlands,Sweden,0.216506351,unsure,Caribbean NetherlandsSweden
Netherlands,Sweden,0.216506351,unsure,NetherlandsSweden
Sweden,Caribbean Netherlands,0.216506351,unsure,SwedenCaribbean Netherlands
Sweden,Netherlands,0.216506351,unsure,SwedenNetherlands
Dominican Republic,Jordan,0.216606285,unsure,Dominican RepublicJordan
Georgia,Uruguay,0.216606285,unsure,GeorgiaUruguay
Jordan,Dominican Republic,0.216606285,unsure,JordanDominican Republic
Uruguay,Georgia,0.216606285,unsure,UruguayGeorgia
Ethiopia,Lebanon,0.216905809,unsure,EthiopiaLebanon
Lebanon,Ethiopia,0.216905809,unsure,LebanonEthiopia
Belarus,Kazakhstan,0.217005559,unsure,BelarusKazakhstan
Kazakhstan,Belarus,0.217005559,unsure,KazakhstanBelarus
Luxembourg,Spain,0.217204921,unsure,LuxembourgSpain
Spain,Luxembourg,0.217204921,unsure,SpainLuxembourg
Brazil,Saudi Arabia,0.217702528,unsure,BrazilSaudi Arabia
Libya,Saudi Arabia,0.217702528,unsure,LibyaSaudi Arabia
New Zealand,South Africa,0.217702528,unsure,New ZealandSouth Africa
Saudi Arabia,Brazil,0.217702528,unsure,Saudi ArabiaBrazil
Saudi Arabia,Libya,0.217702528,unsure,Saudi ArabiaLibya
South Africa,New Zealand,0.217702528,unsure,South AfricaNew Zealand
Kenya,Lebanon,0.217801913,unsure,KenyaLebanon
Lebanon,Kenya,0.217801913,unsure,LebanonKenya
Colombia,Niger,0.218198999,unsure,ColombiaNiger
Colombia,Nigeria,0.218198999,unsure,ColombiaNigeria
Niger,Colombia,0.218198999,unsure,NigerColombia
Nigeria,Colombia,0.218198999,unsure,NigeriaColombia
